datetime,actual_power,predicted_power,wind_speed,wind_speed_2,wind_speed_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,error,abs_error
2022-07-15 00:00:00,111.2877,36.59070179448163,5.402774,29.189966895076,157.70679420157734,0,7,0,9.924555,9.4610815,-74.69699820551837,74.69699820551837
2022-07-15 00:15:00,108.7764,33.22938670976938,6.7494383,45.55491736550688,307.47010402008726,0,7,0,5.402774,7.646971,-75.54701329023061,75.54701329023061
2022-07-15 00:30:00,108.7764,38.52185091537757,7.47618,55.893267392400006,417.8681278137131,0,7,0,6.7494383,7.463042,-70.25454908462243,70.25454908462243
2022-07-15 00:45:00,108.7764,42.02619234116275,8.167533,66.70859530608901,544.8446535461271,0,7,0,7.47618,8.132052,-66.75020765883724,66.75020765883724
2022-07-15 01:00:00,108.7764,41.410759871894165,8.294316,68.795677907856,570.6130920019766,1,7,0,8.167533,8.49209,-67.36564012810584,67.36564012810584
2022-07-15 01:15:00,108.7764,39.394468434806676,7.7420716,59.93967265952656,464.05723741061706,1,7,0,8.294316,7.0859904,-69.38193156519333,69.38193156519333
2022-07-15 01:30:00,108.7764,36.1712260365532,6.9264946,47.976327443829156,332.30777296751444,1,7,0,7.7420716,6.0080924,-72.60517396344679,72.60517396344679
2022-07-15 01:45:00,108.7764,34.15244158545942,6.735047,45.360858092209,305.5075112113579,1,7,0,6.9264946,5.765193,-74.62395841454057,74.62395841454057
2022-07-15 02:00:00,75.1319,34.99754914869319,7.5169735,56.50489059970224,424.7457652583609,2,7,0,6.735047,6.456869,-40.13435085130681,40.13435085130681
2022-07-15 02:15:00,7.8428,39.6438277923396,8.984245,80.716658220025,725.1782330299684,2,7,0,7.5169735,6.900464,31.8010277923396,31.8010277923396
2022-07-15 02:30:00,3.2501,40.62207326161165,9.122112,83.212927340544,759.0776430483044,2,7,0,8.984245,7.074714,37.37197326161165,37.37197326161165
2022-07-15 02:45:00,0.8525,39.6438277923396,8.86077,78.51324499290001,695.6878058357387,2,7,0,9.122112,7.2988505,38.7913277923396,38.7913277923396
2022-07-15 03:00:00,0.0,35.768126958189605,7.7606344,60.227446290463355,467.40319150592234,3,7,0,8.86077,8.289524,35.768126958189605,35.768126958189605
2022-07-15 03:15:00,0.0,31.77835744601412,6.1788073,38.177659650533286,235.89240214563054,3,7,0,7.7606344,7.6620407,31.77835744601412,31.77835744601412
2022-07-15 03:30:00,0.0,30.94352242758475,5.987259,35.847270333081,214.6268919271722,3,7,0,6.1788073,7.385449,30.94352242758475,30.94352242758475
2022-07-15 03:45:00,0.0,33.630072400795115,7.33146,53.7503057316,394.0682164589961,3,7,0,5.987259,6.9910746,33.630072400795115,33.630072400795115
2022-07-15 04:00:00,0.0,35.768126958189605,7.67555,58.91406780250001,452.19787312147895,4,7,0,7.33146,7.2806215,35.768126958189605,35.768126958189605
2022-07-15 04:15:00,0.0,35.768126958189605,7.685581,59.068155307561,453.97309213683997,4,7,0,7.67555,7.1277328,35.768126958189605,35.768126958189605
2022-07-15 04:30:00,0.0,35.768126958189605,7.793853,60.74414458560901,473.4309335109825,4,7,0,7.685581,6.809212,35.768126958189605,35.768126958189605
2022-07-15 04:45:00,0.0,37.78441839527709,8.20572,67.3338407184,552.5226434597892,4,7,0,7.793853,7.169847,37.78441839527709,37.78441839527709
2022-07-15 05:00:00,0.0,37.78441839527709,8.4228115,70.94375356453224,597.5458633765082,5,7,0,8.20572,7.892245,37.78441839527709,37.78441839527709
2022-07-15 05:15:00,0.0,37.78441839527709,8.256628,68.17190593038399,562.8700673181744,5,7,0,8.4228115,8.684297,37.78441839527709,37.78441839527709
