datetime,actual_power,predicted_power,error,abs_error,corrected_wind,original_gfs_wind_10m
2022-08-30 21:00:00,0.0,30.64665770362059,30.64665770362059,30.64665770362059,4.577878349954124,4.227059
2022-08-30 21:15:00,0.0,28.43619796187367,28.43619796187367,28.43619796187367,4.505621008356306,3.9347374
2022-08-30 21:30:00,12.0,25.979179579747118,13.979179579747118,13.979179579747118,4.433132348269893,3.775651
2022-08-30 21:45:00,0.0,24.67957210940246,24.67957210940246,24.67957210940246,4.433132348269893,3.671775
2022-08-30 22:00:00,0.0,24.67957210940246,24.67957210940246,24.67957210940246,4.433132348269893,3.5197494
2022-08-30 22:15:00,0.0,24.67957210940246,24.67957210940246,24.67957210940246,4.433132348269893,3.293374
2022-08-30 22:30:00,0.0,24.24273279568973,24.24273279568973,24.24273279568973,4.38105002804056,3.0241477
2022-08-30 22:45:00,0.0,24.24273279568973,24.24273279568973,24.24273279568973,4.314547360178849,3.0517423
2022-08-30 23:00:00,0.0,23.936633300206683,23.936633300206683,23.936633300206683,4.314547360178849,3.061498
2022-08-30 23:15:00,0.0,23.936633300206683,23.936633300206683,23.936633300206683,4.314547360178849,3.1322758
2022-08-30 23:30:00,0.0,24.373472613919414,24.373472613919414,24.373472613919414,4.433132348269893,3.4231138
2022-08-30 23:45:00,0.0,24.67957210940246,24.67957210940246,24.67957210940246,4.433132348269893,3.6863008
2022-08-31 00:00:00,0.0,25.223962939452594,25.223962939452594,25.223962939452594,4.0117360995077185,1.6236795
2022-08-31 00:15:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.7602979
2022-08-31 00:30:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.8514473
2022-08-31 00:45:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.7530038
2022-08-31 01:00:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.5739225
2022-08-31 01:15:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.4789732
2022-08-31 01:30:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.4579705
2022-08-31 01:45:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.576942
2022-08-31 02:00:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.7422808
2022-08-31 02:15:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.8819162
2022-08-31 02:30:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.991005437753094,1.9262713
2022-08-31 02:45:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.9644341953014837,1.8603178
2022-08-31 03:00:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.853000806762316,1.7694412
2022-08-31 03:15:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.853000806762316,1.6633745
2022-08-31 03:30:00,1.8541,21.720517337223523,19.866417337223524,19.866417337223524,3.9050743154423464,1.1397326
2022-08-31 03:45:00,3.2075,21.720517337223523,18.513017337223523,18.513017337223523,3.8526803687728632,1.2217962
2022-08-31 04:00:00,0.5648,20.858950334268346,20.294150334268345,20.294150334268345,3.7525085824072892,1.2679843
