datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_ec_10m,original_ec_70m
2022-10-10 18:00:00,0.0,30.176429132457383,4.924250378,30.176429132457383,30.176429132457383,4.2653804,5.9547906
2022-10-10 18:15:00,0.0,28.749622536178155,4.781079207,28.749622536178155,28.749622536178155,3.7773552,6.3510065
2022-10-10 18:30:00,1.16,30.565046496072103,5.26130058,29.405046496072103,29.405046496072103,4.162194,6.980416
2022-10-10 18:45:00,1.16,37.18165629613758,5.826626490000001,36.021656296137586,36.021656296137586,4.624962,7.706153
2022-10-10 19:00:00,2.85,43.88427175939768,6.21788664,41.034271759397676,41.034271759397676,4.887216,8.299192
2022-10-10 19:15:00,9.6,47.45331815921324,6.429857155,37.85331815921324,37.85331815921324,4.9673905,8.717305
2022-10-10 19:30:00,12.2,49.72897101441929,6.59387612,37.528971014419284,37.528971014419284,5.028842,9.04175
2022-10-10 19:45:00,13.91,49.72897101441929,6.603830297,35.81897101441929,35.81897101441929,5.0143337,9.089966
2022-10-10 20:00:00,15.49,49.72897101441929,6.563481566,34.238971014419285,34.238971014419285,4.9722896,9.052269
2022-10-10 20:15:00,15.49,51.10919332923463,6.848676267,35.619193329234626,35.619193329234626,5.0800047,9.61506
2022-10-10 20:30:00,11.13,53.285729295377294,7.300768534000001,42.15572929537729,42.15572929537729,5.3927674,10.285078
2022-10-10 20:45:00,10.02,60.397091459509504,7.447953846000001,50.3770914595095,50.3770914595095,5.5966506,10.343582
2022-10-10 21:00:00,14.99,59.74461104740867,7.441527934,44.754611047408666,44.754611047408666,5.6395054,10.260076
2022-10-10 21:15:00,17.14,59.3136982992392,7.389660396,42.1736982992392,42.1736982992392,5.6067066,10.178383
2022-10-10 21:30:00,25.81,59.74461104740867,7.400587835,33.934611047408666,33.934611047408666,5.5903535,10.23198
2022-10-10 21:45:00,35.75,59.74461104740867,7.59120673,23.994611047408668,23.994611047408668,5.700328,10.548735
2022-10-10 22:00:00,41.72,61.9329432133326,7.892379984,20.2129432133326,20.2129432133326,5.8751574,11.047523
2022-10-10 22:15:00,32.52,67.8549507231142,7.971195272000001,35.3349507231142,35.3349507231142,5.9089007,11.1968355
2022-10-10 22:30:00,26.75,69.40927152046513,7.77186781,42.659271520465126,42.659271520465126,5.751637,10.931716
2022-10-10 22:45:00,21.91,65.17643486551701,7.503223575000001,43.26643486551701,43.26643486551701,5.5207005,10.604093
2022-10-10 23:00:00,21.91,57.0524562783431,7.22524045,35.142456278343104,35.142456278343104,5.314999,10.213054
2022-10-10 23:15:00,14.27,57.45472651275505,6.864153180000001,43.18472651275505,43.18472651275505,5.081907,9.651769
2022-10-10 23:30:00,8.19,50.62616441811995,6.470805836,42.43616441811995,42.43616441811995,4.8075056,9.072378
2022-10-10 23:45:00,12.12,47.30237831169778,6.1121872360000005,35.18237831169778,35.18237831169778,4.5784216,8.511154
2022-10-11 00:00:00,7.4,31.924839880457824,5.635828724,24.524839880457826,24.524839880457826,4.2455444,7.810376
2022-10-11 00:15:00,4.93,29.103870571841497,5.192152665,24.173870571841498,24.173870571841498,3.904461,7.2062345
2022-10-11 00:30:00,3.23,26.33322208637735,4.839419517,23.10322208637735,23.10322208637735,3.6157281,6.7533984
2022-10-11 00:45:00,3.23,26.33322208637735,4.594718089000001,23.10322208637735,23.10322208637735,3.4160464,6.4382815
2022-10-11 01:00:00,2.19,25.300005469380306,4.425603006999999,23.110005469380305,23.110005469380305,3.2924497,6.197971
2022-10-11 01:15:00,2.71,25.300005469380306,4.393379843,22.590005469380305,22.590005469380305,3.268322,6.1530857
2022-10-11 01:30:00,6.06,25.300005469380306,4.524296099,19.240005469380307,19.240005469380307,3.3285272,6.3946013
2022-10-11 01:45:00,7.47,26.92773632714342,4.674700167999999,19.457736327143422,19.457736327143422,3.4083073,6.6554685
2022-10-11 02:00:00,7.68,26.92773632714342,4.717285161,19.24773632714342,19.24773632714342,3.4392006,6.7163405
2022-10-11 02:15:00,7.41,26.92773632714342,4.649890214,19.51773632714342,19.51773632714342,3.410321,6.5887036
2022-10-11 02:30:00,4.99,25.300005469380306,4.492429667,20.310005469380307,20.310005469380307,3.3397787,6.295294
2022-10-11 02:45:00,2.19,25.300005469380306,4.329054285,23.110005469380305,23.110005469380305,3.3119805,5.919862
2022-10-11 03:00:00,0.25,25.300005469380306,4.21700913,25.050005469380306,25.050005469380306,3.34194,5.585707
2022-10-11 03:15:00,0.0,24.683889020783422,3.937999587,24.683889020783422,24.683889020783422,3.238428,5.0322013
2022-10-11 03:30:00,0.0,23.207780736348095,3.2785049940000004,23.207780736348095,23.207780736348095,2.7666984,4.079023
2022-10-11 03:45:00,0.97,21.494134116054504,2.305145446,20.524134116054505,20.524134116054505,2.017633,2.7548444
2022-10-11 04:00:00,2.4,22.654704302433263,2.294382867,20.254704302433264,20.254704302433264,2.4518979,2.0480132
2022-10-11 04:15:00,3.59,22.654704302433263,2.634425705,19.064704302433263,19.064704302433263,2.8753679,2.2575674
2022-10-11 04:30:00,3.1,22.654704302433263,2.279591171,19.55470430243326,19.55470430243326,2.5025039,1.9309328
2022-10-11 04:45:00,3.27,20.86950159503409,1.8057178940000003,17.59950159503409,17.59950159503409,2.0285738,1.4571484
2022-10-11 05:00:00,3.79,20.86950159503409,1.473793365,17.079501595034092,17.079501595034092,1.6892085,1.136862
2022-10-11 05:15:00,3.79,20.86950159503409,1.336772598,17.079501595034092,17.079501595034092,1.5327327,1.0302709
2022-10-11 05:30:00,2.39,20.86950159503409,1.218284951,18.47950159503409,18.47950159503409,1.3997477,0.9344586
2022-10-11 05:45:00,1.36,20.27498735426802,1.1098931856999998,18.91498735426802,18.91498735426802,1.2658321,0.86598873
2022-10-11 06:00:00,1.15,20.27498735426802,1.1975264650000002,19.124987354268022,19.124987354268022,1.3336858,1.0311095
2022-10-11 06:15:00,0.0,20.27498735426802,1.29763995,20.27498735426802,20.27498735426802,1.4035938,1.1681408
2022-10-11 06:30:00,0.0,20.27498735426802,1.2911484500000001,20.27498735426802,20.27498735426802,1.3717538,1.1926308
2022-10-11 06:45:00,0.0,20.27498735426802,1.39676102,20.27498735426802,20.27498735426802,1.4721398,1.3046314
2022-10-11 07:00:00,0.0,20.27498735426802,1.499170345,20.27498735426802,20.27498735426802,1.601413,1.3742071
