datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_gfs_10m,original_gfs_70m
2022-07-14 23:45:00,116.3102,56.646474406163016,8.884186849999999,-59.66372559383698,59.66372559383698,7.8438187,9.924555
2022-07-15 00:00:00,111.2877,50.473917974278606,4.55115435,-60.813782025721395,60.813782025721395,3.6995347,5.402774
2022-07-15 00:15:00,108.7764,33.90750326621533,5.83525715,-74.86889673378467,74.86889673378467,4.921076,6.7494383
2022-07-15 00:30:00,108.7764,41.51209373122555,6.591013500000001,-67.26430626877445,67.26430626877445,5.705847,7.47618
2022-07-15 00:45:00,108.7764,42.62288845147694,7.0468717000000005,-66.15351154852306,66.15351154852306,5.9262104,8.167533
2022-07-15 01:00:00,108.7764,42.62288845147694,7.1195305,-66.15351154852306,66.15351154852306,5.944745,8.294316
2022-07-15 01:15:00,108.7764,42.15487492686854,6.499601800000001,-66.62152507313147,66.62152507313147,5.257132,7.7420716
2022-07-15 01:30:00,108.7764,37.483829695326996,5.8041363,-71.292570304673,71.292570304673,4.681778,6.9264946
2022-07-15 01:45:00,108.7764,36.84104849968401,5.7495864999999995,-71.93535150031599,71.93535150031599,4.764126,6.735047
2022-07-15 02:00:00,75.1319,39.09131711719885,6.32819125,-36.040582882801154,36.040582882801154,5.139409,7.5169735
2022-07-15 02:15:00,7.8428,41.21491428035817,7.50138385,33.372114280358176,33.372114280358176,6.0185227,8.984245
2022-07-15 02:30:00,3.2501,45.02908035040943,7.79247865,41.77898035040943,41.77898035040943,6.4628453,9.122112
2022-07-15 02:45:00,0.8525,42.373862795475816,7.55284225,41.52136279547582,41.52136279547582,6.2449145,8.86077
2022-07-15 03:00:00,0.0,37.20597836010547,6.5739982,37.20597836010547,37.20597836010547,5.387362,7.7606344
2022-07-15 03:15:00,0.0,32.35992057017118,5.1296754,32.35992057017118,32.35992057017118,4.0805435,6.1788073
2022-07-15 03:30:00,0.0,30.260563545462144,4.6459401,30.260563545462144,30.260563545462144,3.3046212,5.987259
2022-07-15 03:45:00,0.0,32.60065747173928,5.7796123,32.60065747173928,32.60065747173928,4.2277646,7.33146
2022-07-15 04:00:00,0.0,35.32413919822347,6.373946,35.32413919822347,35.32413919822347,5.072342,7.67555
2022-07-15 04:15:00,0.0,35.75512846907478,6.3114282,35.75512846907478,35.75512846907478,4.9372754,7.685581
2022-07-15 04:30:00,0.0,35.0269098604661,6.347726700000001,35.0269098604661,35.0269098604661,4.9016004,7.793853
2022-07-15 04:45:00,0.0,36.53783920258936,6.7128418,36.53783920258936,36.53783920258936,5.2199636,8.20572
2022-07-15 05:00:00,0.0,36.53783920258936,6.931987250000001,36.53783920258936,36.53783920258936,5.441163,8.4228115
2022-07-15 05:15:00,0.0,36.53783920258936,6.771967999999999,36.53783920258936,36.53783920258936,5.287308,8.256628
2022-07-15 05:30:00,0.0,38.54640259194736,6.719222,38.54640259194736,38.54640259194736,5.211001,8.227443
2022-07-15 05:45:00,0.0,37.8567712110977,6.9393080000000005,37.8567712110977,37.8567712110977,5.436027,8.442589
2022-07-15 06:00:00,0.5115,35.62705131544032,7.306194699999999,35.11555131544032,35.11555131544032,5.7348604,8.877529
2022-07-15 06:15:00,3.8717,37.55064164549729,7.53442385,33.6789416454973,33.6789416454973,5.9990177,9.06983
2022-07-15 06:30:00,6.3758,38.447874897389056,7.52677345,32.07207489738906,32.07207489738906,6.0695734,8.9839735
2022-07-15 06:45:00,8.9404,38.447874897389056,7.3603475,29.507474897389056,29.507474897389056,6.052911,8.667784
2022-07-15 07:00:00,4.1452,36.53783920258936,6.945441349999999,32.39263920258936,32.39263920258936,5.8188767,8.072006
2022-07-15 07:15:00,4.1452,35.60951300010839,6.5254218,31.464313000108394,31.464313000108394,5.7395706,7.311273
2022-07-15 07:30:00,6.2785,32.63006309059999,5.71112295,26.35156309059999,26.35156309059999,5.1647987,6.2574472
2022-07-15 07:45:00,14.8118,28.875674565325024,5.0438203999999995,14.063874565325024,14.063874565325024,4.8549633,5.2326775
2022-07-15 08:00:00,14.8118,26.217786970318034,4.24356975,11.405986970318034,11.405986970318034,4.116349,4.3707905
2022-07-15 08:15:00,16.1801,22.510059164994534,2.9837575,6.329959164994534,6.329959164994534,2.92684,3.040675
2022-07-15 08:30:00,17.8076,22.420684259997852,2.0631841,4.613084259997851,4.613084259997851,1.9826028,2.1437654
2022-07-15 08:45:00,11.8601,22.36201561479096,1.86860835,10.50191561479096,10.50191561479096,1.7836465,1.9535702
2022-07-15 09:00:00,14.858,21.11338062823219,2.2297859,6.255380628232189,6.255380628232189,2.1435258,2.316046
2022-07-15 09:15:00,16.7065,21.11338062823219,2.5553755000000002,4.406880628232191,4.406880628232191,2.4466558,2.6640952
2022-07-15 09:30:00,17.6676,21.11338062823219,2.8091429000000003,3.445780628232189,3.445780628232189,2.6732168,2.945069
2022-07-15 09:45:00,4.9785,21.736334047334058,2.987257,16.757834047334057,16.757834047334057,2.8434143,3.1310997
2022-07-15 10:00:00,4.6972,22.17284309219161,3.1320548,17.47564309219161,17.47564309219161,2.9859338,3.2781758
2022-07-15 10:15:00,9.2054,22.353519962771774,3.2918477499999996,13.148119962771775,13.148119962771775,3.1395679,3.4441276
2022-07-15 10:30:00,26.0965,22.353519962771774,3.36664065,-3.742980037228225,3.742980037228225,3.2073283,3.525953
2022-07-15 10:45:00,23.9632,22.353519962771774,3.4744671499999997,-1.6096800372282267,1.6096800372282267,3.307131,3.6418033
2022-07-15 11:00:00,23.1875,22.353519962771774,3.6252389000000003,-0.8339800372282262,0.8339800372282262,3.4530454,3.7974324
2022-07-15 11:15:00,23.1875,22.353519962771774,3.77679405,-0.8339800372282262,0.8339800372282262,3.6019177,3.9516704
2022-07-15 11:30:00,8.0304,25.14522209368916,4.0612359,17.11482209368916,17.11482209368916,3.8753088,4.247163
2022-07-15 11:45:00,3.1286,25.860278566142743,4.312796499999999,22.731678566142744,22.731678566142744,4.122863,4.50273
2022-07-15 12:00:00,0.0,26.314029092052134,4.42555635,26.314029092052134,26.314029092052134,4.2393217,4.611791
2022-07-15 12:15:00,0.0,26.706133982796143,4.49811815,26.706133982796143,26.706133982796143,4.312799,4.6834373
2022-07-15 12:30:00,0.0,26.706133982796143,4.5102875000000004,26.706133982796143,26.706133982796143,4.32823,4.692345
2022-07-15 12:45:00,0.0,26.706133982796143,4.494812100000001,26.706133982796143,26.706133982796143,4.318341,4.6712832
2022-07-15 13:00:00,0.0,27.59935297043316,4.4052075,27.59935297043316,27.59935297043316,4.235992,4.574423
2022-07-15 13:15:00,0.0,27.145602444523767,4.33802605,27.145602444523767,27.145602444523767,4.1710587,4.5049934
2022-07-15 13:30:00,0.0,26.75349755377976,4.22686265,26.75349755377976,26.75349755377976,4.0607667,4.3929586
2022-07-15 13:45:00,0.0,26.75349755377976,4.17989425,26.75349755377976,26.75349755377976,4.009132,4.3506565
2022-07-15 14:00:00,0.0,26.75349755377976,4.3735578,26.75349755377976,26.75349755377976,4.1908913,4.5562243
2022-07-15 14:15:00,0.0,26.410875563548494,4.5460513,26.410875563548494,26.410875563548494,4.357123,4.7349796
