datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_gfs_70m,original_gfs_wind_speed_70m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-01 14:45:00,2.4708,48.28700639438683,6.829820634034107,46.64644989307805,318.5868859841825,14,9,1,6.631659219166007,5.800607054553069,6.829820634034107,6.348507504307224,6.3992906,7.3111337637609894,7.191797,45.81620639438683,45.81620639438683
2022-09-01 15:00:00,0.0,50.32403189107803,6.912926581823436,47.78855392568106,330.3587647397433,15,9,1,6.829820634034107,5.762723309788238,6.912926581823436,6.41302060170244,6.4350905,7.412832561944431,7.2542276,50.32403189107803,50.32403189107803
2022-09-01 15:15:00,0.0,50.388522770004656,6.894330333935282,47.53179075342018,327.69986681756933,15,9,1,6.912926581823436,5.769010161842308,6.894330333935282,6.375828105926133,6.279289,7.412832561944431,7.286687,50.388522770004656,50.388522770004656
2022-09-01 15:30:00,0.0,50.827565480188454,6.9741169449838605,48.638307162311015,339.20924215600314,15,9,1,6.894330333935282,5.769010161842308,6.9741169449838605,6.375828105926133,6.217813,7.572405784041587,7.355258,50.827565480188454,50.827565480188454
2022-09-01 15:45:00,0.0,51.727151740698055,7.029486222895175,49.41367655787307,347.352758586167,15,9,1,6.9741169449838605,5.779888924487901,7.029486222895175,6.375828105926133,6.3288584,7.683144339864215,7.452618,51.727151740698055,51.727151740698055
2022-09-01 16:00:00,0.0,54.603672676031834,7.114978294155199,50.62291612629962,360.180949425461,16,9,1,7.029486222895175,5.882651352395536,7.114978294155199,6.609969675946388,6.5720487,7.61998691236401,7.4964375,54.603672676031834,54.603672676031834
2022-09-01 16:15:00,0.0,59.15039277360995,7.289198666722299,53.13241720294615,387.292744635448,16,9,1,7.114978294155199,5.919806521468464,7.289198666722299,6.958410421080588,6.764584,7.61998691236401,7.443784,59.15039277360995,59.15039277360995
2022-09-01 16:30:00,0.0,60.15579892520455,7.251562732378105,52.585162061615,381.32460148207036,16,9,1,7.289198666722299,5.88879185321456,7.251562732378105,6.992352531057903,6.7823396,7.510772933698306,7.248022,60.15579892520455,60.15579892520455
2022-09-01 16:45:00,0.0,57.6430283439302,7.133422482012383,50.88571630687971,362.9893127167999,16,9,1,7.251562732378105,5.8752669672975735,7.133422482012383,6.946178844390195,6.808751,7.320666119634572,7.0534024,57.6430283439302,57.6430283439302
2022-09-01 17:00:00,0.0,53.2715580182647,7.051047429432252,49.71726985210317,350.55882778906164,17,9,1,7.133422482012383,6.0608944455288,7.051047429432252,7.116388403364894,6.886986,6.985706455499609,6.974954,53.2715580182647,53.2715580182647
